evidence_id,alert_id,evidence_type,created_at,source,description,hash
EVD-05934,ALT-002572,Authentication Token,2026-08-11 21:13:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-067 during investigation of DET-T1566-Phishing_32",ac6c721105302290
EVD-05935,ALT-002572,Registry Modification,2026-08-11 20:56:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-067 during investigation of DET-T1566-Phishing_32",fdfd970a908a4d52
EVD-05936,ALT-002572,Memory Extraction,2026-08-11 21:09:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-067 during investigation of DET-T1566-Phishing_32",5cded1a3df8ae24e
EVD-05937,ALT-002572,Process Tree & Hash,2026-08-11 21:13:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-067 during investigation of DET-T1566-Phishing_32",523bf52e5c960997
EVD-05938,ALT-002572,PCAP Stream,2026-08-11 21:08:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-067 during investigation of DET-T1566-Phishing_32",a267edba9fc1378a
EVD-05939,ALT-002573,Registry Modification,2026-09-06 18:37:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-058 during investigation of DET-T1055-Process_Injection_87",a9a2e073cc9ea6c2
EVD-05940,ALT-002573,Memory Extraction,2026-09-06 18:31:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-058 during investigation of DET-T1055-Process_Injection_87",102796d13fcf182f
EVD-05941,ALT-002573,Process Tree & Hash,2026-09-06 18:37:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-058 during investigation of DET-T1055-Process_Injection_87",64e80364ec340a5b
EVD-05942,ALT-002573,PCAP Stream,2026-09-06 18:20:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-058 during investigation of DET-T1055-Process_Injection_87",767f4885792bfaef
EVD-05943,ALT-002573,Authentication Token,2026-09-06 18:49:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-058 during investigation of DET-T1055-Process_Injection_87",efd6581d0bb60245
EVD-05944,ALT-002576,PCAP Stream,2026-08-17 13:03:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-129 during investigation of DET-T1055-Process_Injection_42",40e66c5739b304b7
EVD-05945,ALT-002576,Authentication Token,2026-08-17 12:56:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DATABASE-129 during investigation of DET-T1055-Process_Injection_42",7dde3e0197f67b30
EVD-05946,ALT-002576,Registry Modification,2026-08-17 13:07:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-129 during investigation of DET-T1055-Process_Injection_42",af08ef1b4669f7ff
EVD-05947,ALT-002576,Memory Extraction,2026-08-17 13:10:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-129 during investigation of DET-T1055-Process_Injection_42",83a07bc95ead6015
EVD-05948,ALT-002576,Process Tree & Hash,2026-08-17 12:47:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-129 during investigation of DET-T1055-Process_Injection_42",f06f126b1214f7b2
EVD-05949,ALT-002577,Authentication Token,2026-07-20 14:38:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-CLOUD-493 during investigation of DET-T1053-Scheduled_Task/Job_18",b2db1d287e3e09f4
EVD-05950,ALT-002577,Registry Modification,2026-07-20 14:16:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-CLOUD-493 during investigation of DET-T1053-Scheduled_Task/Job_18",e49df943cc59fe13
EVD-05951,ALT-002577,Memory Extraction,2026-07-20 14:22:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-CLOUD-493 during investigation of DET-T1053-Scheduled_Task/Job_18",71712c31e70181f3
EVD-05952,ALT-002577,Process Tree & Hash,2026-07-20 14:32:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-CLOUD-493 during investigation of DET-T1053-Scheduled_Task/Job_18",f0a32158c1db2cf1
EVD-05953,ALT-002578,Registry Modification,2026-08-28 05:28:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DATABASE-049 during investigation of DET-T1053-Scheduled_Task/Job_18",baa63fd9ee97b72c
EVD-05954,ALT-002578,Memory Extraction,2026-08-28 05:45:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DATABASE-049 during investigation of DET-T1053-Scheduled_Task/Job_18",aea1c164e0755dbc
EVD-05955,ALT-002578,Process Tree & Hash,2026-08-28 05:34:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DATABASE-049 during investigation of DET-T1053-Scheduled_Task/Job_18",5b67aa4ea7167311
EVD-05956,ALT-002578,PCAP Stream,2026-08-28 05:49:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DATABASE-049 during investigation of DET-T1053-Scheduled_Task/Job_18",a9dce955dc558ab6
EVD-05957,ALT-002579,Memory Extraction,2026-08-04 21:37:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-011 during investigation of DET-T1003-OS_Credential_Dumping_20",cffd1748efcad6b7
EVD-05958,ALT-002579,Process Tree & Hash,2026-08-04 21:54:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-011 during investigation of DET-T1003-OS_Credential_Dumping_20",bb442b4d558584ad
EVD-05959,ALT-002579,PCAP Stream,2026-08-04 21:40:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-011 during investigation of DET-T1003-OS_Credential_Dumping_20",104347b0ec971db1
EVD-05960,ALT-002581,PCAP Stream,2026-06-28 06:23:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-004 during investigation of DET-T1070-Indicator_Removal_on_Host_54",34281dc58216ffe0
EVD-05961,ALT-002581,Authentication Token,2026-06-28 06:26:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-004 during investigation of DET-T1070-Indicator_Removal_on_Host_54",00c4c901c5d943be
EVD-05962,ALT-002581,Registry Modification,2026-06-28 06:13:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-004 during investigation of DET-T1070-Indicator_Removal_on_Host_54",29cc28667b2d341c
EVD-05963,ALT-002582,Authentication Token,2026-06-16 20:47:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-146 during investigation of DET-T1070-Indicator_Removal_on_Host_54",871fac57c46043a4
EVD-05964,ALT-002582,Registry Modification,2026-06-16 21:03:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-146 during investigation of DET-T1070-Indicator_Removal_on_Host_54",367672ad71356c9b
EVD-05965,ALT-002582,Memory Extraction,2026-06-16 20:47:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-146 during investigation of DET-T1070-Indicator_Removal_on_Host_54",f7c00a70c4715a1d
EVD-05966,ALT-002582,Process Tree & Hash,2026-06-16 20:29:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-146 during investigation of DET-T1070-Indicator_Removal_on_Host_54",ea2aa18ca0d9a9c6
EVD-05967,ALT-002583,Registry Modification,2026-07-03 20:50:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-002 during investigation of DET-T1021-Remote_Services_64",b01c73e7ab9e5876
EVD-05968,ALT-002583,Memory Extraction,2026-07-03 21:01:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-002 during investigation of DET-T1021-Remote_Services_64",1c2b7a337d8b1d40
EVD-05969,ALT-002583,Process Tree & Hash,2026-07-03 20:59:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-002 during investigation of DET-T1021-Remote_Services_64",e1b8ea73ba3ed61b
EVD-05970,ALT-002583,PCAP Stream,2026-07-03 21:13:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-002 during investigation of DET-T1021-Remote_Services_64",8053e8d4fd6101af
EVD-05971,ALT-002583,Authentication Token,2026-07-03 20:52:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-002 during investigation of DET-T1021-Remote_Services_64",9aa6ef0078ef8bc4
EVD-05972,ALT-002587,Authentication Token,2026-08-08 22:10:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-API-156 during investigation of DET-T1003-OS_Credential_Dumping_05",4102c6cd9f4b3b53
EVD-05973,ALT-002587,Registry Modification,2026-08-08 22:01:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-API-156 during investigation of DET-T1003-OS_Credential_Dumping_05",55b5b02f745ccf0c
EVD-05974,ALT-002587,Memory Extraction,2026-08-08 22:02:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-156 during investigation of DET-T1003-OS_Credential_Dumping_05",fb1d5ab05e954db3
EVD-05975,ALT-002587,Process Tree & Hash,2026-08-08 22:00:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-156 during investigation of DET-T1003-OS_Credential_Dumping_05",0a5b8ef0c83d43fc
EVD-05976,ALT-002587,PCAP Stream,2026-08-08 22:00:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-156 during investigation of DET-T1003-OS_Credential_Dumping_05",5051bd923e1ef6d5
EVD-05977,ALT-002588,Registry Modification,2026-07-17 23:43:00,Active Directory Security Log 4624,"Verified Registry Modification captured from SRV-DOMAIN-112 during investigation of DET-T1566-Phishing_77",64e3a84e1bcced14
EVD-05978,ALT-002588,Memory Extraction,2026-07-17 23:29:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DOMAIN-112 during investigation of DET-T1566-Phishing_77",98b0b4f486e10f46
EVD-05979,ALT-002588,Process Tree & Hash,2026-07-17 23:43:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-112 during investigation of DET-T1566-Phishing_77",f14b2b9767ade0ce
EVD-05980,ALT-002588,PCAP Stream,2026-07-17 23:29:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-112 during investigation of DET-T1566-Phishing_77",94a1e513a77ebeb5
EVD-05981,ALT-002588,Authentication Token,2026-07-17 23:40:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-112 during investigation of DET-T1566-Phishing_77",d462d44871004d3b
EVD-05982,ALT-002589,Memory Extraction,2026-06-24 18:05:00,CloudTrail API Audit,"Verified Memory Extraction captured from SRV-DOMAIN-296 during investigation of DET-T1021-Remote_Services_49",0745228a2208e929
EVD-05983,ALT-002589,Process Tree & Hash,2026-06-24 18:13:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from SRV-DOMAIN-296 during investigation of DET-T1021-Remote_Services_49",ae8ae1a2c3878933
EVD-05984,ALT-002589,PCAP Stream,2026-06-24 18:01:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from SRV-DOMAIN-296 during investigation of DET-T1021-Remote_Services_49",495070c87125b221
EVD-05985,ALT-002589,Authentication Token,2026-06-24 18:01:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from SRV-DOMAIN-296 during investigation of DET-T1021-Remote_Services_49",5800296e84992f82
EVD-05986,ALT-002590,Process Tree & Hash,2026-07-03 20:17:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-IDENTITY-119 during investigation of DET-T1055-Process_Injection_57",92a40669ce2a9f4c
EVD-05987,ALT-002590,PCAP Stream,2026-07-03 20:17:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-119 during investigation of DET-T1055-Process_Injection_57",065021b59017bddb
EVD-05988,ALT-002590,Authentication Token,2026-07-03 20:14:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-119 during investigation of DET-T1055-Process_Injection_57",f163ec554bbff834
EVD-05989,ALT-002590,Registry Modification,2026-07-03 20:05:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-119 during investigation of DET-T1055-Process_Injection_57",39195204abab658d
EVD-05990,ALT-002590,Memory Extraction,2026-07-03 20:17:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-119 during investigation of DET-T1055-Process_Injection_57",0c62a0503d732ea2
EVD-05991,ALT-002591,PCAP Stream,2026-06-22 22:41:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-170 during investigation of DET-T1562-Impair_Defenses_67",47b2d3e2977753c9
EVD-05992,ALT-002591,Authentication Token,2026-06-22 22:46:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-170 during investigation of DET-T1562-Impair_Defenses_67",4fa0bf57a37e1807
EVD-05993,ALT-002591,Registry Modification,2026-06-22 22:55:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-PAYMENT-170 during investigation of DET-T1562-Impair_Defenses_67",c019b7ac4f365f18
EVD-05994,ALT-002591,Memory Extraction,2026-06-22 22:46:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-170 during investigation of DET-T1562-Impair_Defenses_67",975432887463b49b
EVD-05995,ALT-002591,Process Tree & Hash,2026-06-22 22:44:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-170 during investigation of DET-T1562-Impair_Defenses_67",3765ea5c5e1e8892
EVD-05996,ALT-002592,Authentication Token,2026-09-06 06:06:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-WORKSTATION-139 during investigation of DET-T1053-Scheduled_Task/Job_63",709427fbd31d064a
EVD-05997,ALT-002592,Registry Modification,2026-09-06 06:12:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-WORKSTATION-139 during investigation of DET-T1053-Scheduled_Task/Job_63",59b14a6458a2073e
EVD-05998,ALT-002592,Memory Extraction,2026-09-06 06:02:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-WORKSTATION-139 during investigation of DET-T1053-Scheduled_Task/Job_63",f216fdf5ea1bb0c3
EVD-05999,ALT-002592,Process Tree & Hash,2026-09-06 06:20:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-WORKSTATION-139 during investigation of DET-T1053-Scheduled_Task/Job_63",dccda2a0adc00da3
EVD-06000,ALT-002592,PCAP Stream,2026-09-06 06:18:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-WORKSTATION-139 during investigation of DET-T1053-Scheduled_Task/Job_63",0759550033c423a0
EVD-06001,ALT-002594,Memory Extraction,2026-08-30 20:38:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-PAYMENT-138 during investigation of DET-T1021-Remote_Services_34",f6dd7547e8ce8649
EVD-06002,ALT-002594,Process Tree & Hash,2026-08-30 20:12:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-PAYMENT-138 during investigation of DET-T1021-Remote_Services_34",067a814cfb86351d
EVD-06003,ALT-002594,PCAP Stream,2026-08-30 20:36:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-PAYMENT-138 during investigation of DET-T1021-Remote_Services_34",3d82ad811a99b4af
EVD-06004,ALT-002594,Authentication Token,2026-08-30 20:14:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-PAYMENT-138 during investigation of DET-T1021-Remote_Services_34",2aceb03641dfd850
EVD-06005,ALT-002596,PCAP Stream,2026-06-22 20:14:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-IDENTITY-263 during investigation of DET-T1021-Remote_Services_19",3bc82c9ee6b17642
EVD-06006,ALT-002596,Authentication Token,2026-06-22 20:13:00,Firewall Syslog (PaloAlto),"Verified Authentication Token captured from AST-IDENTITY-263 during investigation of DET-T1021-Remote_Services_19",d5ff96e6cf4ba2f7
EVD-06007,ALT-002596,Registry Modification,2026-06-22 20:34:00,Active Directory Security Log 4624,"Verified Registry Modification captured from AST-IDENTITY-263 during investigation of DET-T1021-Remote_Services_19",76fb35efeee41629
EVD-06008,ALT-002596,Memory Extraction,2026-06-22 20:25:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-IDENTITY-263 during investigation of DET-T1021-Remote_Services_19",afe014a0d03680df
EVD-06009,ALT-002599,Memory Extraction,2026-08-19 20:49:00,CloudTrail API Audit,"Verified Memory Extraction captured from AST-API-148 during investigation of DET-T1053-Scheduled_Task/Job_48",0151b90405edc1f7
EVD-06010,ALT-002599,Process Tree & Hash,2026-08-19 20:45:00,EDR Sensor (CrowdStrike/Defender),"Verified Process Tree & Hash captured from AST-API-148 during investigation of DET-T1053-Scheduled_Task/Job_48",12e6d36abd5fbaf5
EVD-06011,ALT-002599,PCAP Stream,2026-08-19 20:58:00,Network Packet Broker (Zeek),"Verified PCAP Stream captured from AST-API-148 during investigation of DET-T1053-Scheduled_Task/Job_48",bd4bb92b8664a429
